R1,R2,R3,R4,G1,G2,G3,G4,B1,B2,B3,B4
58.11975694444445,58.141475694444445,58.1253515625,58.17544704861111,94.77729600694444,94.78187934027778,94.77782118055555,94.76063802083333,82.47559461805555,82.43602430555555,82.44163628472222,82.45479166666667
59.28224826388889,59.246410590277776,59.229565972222225,59.28685329861111,95.13603732638889,95.14824652777777,95.16155381944445,95.1358984375,82.4300564236111,82.42706163194444,82.4265234375,82.39770399305556
59.70604600694445,59.7108203125,59.74151475694445,59.76592013888889,95.6143359375,95.5956857638889,95.6057248263889,95.58250868055555,81.84571614583334,81.80686631944444,81.85034722222223,81.84480902777777
60.75769965277778,60.741779513888886,60.72775173611111,60.77736111111111,96.31222222222222,96.3094921875,96.31538194444444,96.29249131944445,82.23819010416666,82.19956597222222,82.22871961805555,82.2159375
61.82023003472222,61.844539930555555,61.826588541666666,61.84484375,97.15470920138888,97.15250868055556,97.1426736111111,97.1398828125,82.44637586805555,82.44235677083333,82.44930555555555,82.44980034722222
60.948953993055554,60.94585503472222,60.96399739583333,60.952335069444445,95.75947916666667,95.76116753472222,95.75008246527777,95.75379340277777,82.18396701388889,82.16859809027778,82.17641927083334,82.19828125
61.74858940972222,61.73227864583333,61.73221788194444,61.78029513888889,96.73963107638889,96.7616232638889,96.75347222222223,96.735390625,82.34169704861111,82.2920876736111,82.33860243055555,82.3658420138889
63.52399305555556,63.48326822916667,63.51776041666667,63.5537890625,97.92092013888889,97.93240885416667,97.90765625,97.89998263888889,83.05467881944445,83.05374565972222,83.06383246527778,83.05683159722223
65.50149305555556,65.50195746527778,65.5069921875,65.50940538194445,98.78180989583333,98.783671875,98.78079861111111,98.77924479166667,83.44875,83.449765625,83.4476171875,83.45296006944444
67.30994791666667,67.32166232638889,67.32105902777778,67.3277560763889,99.58134114583333,99.58417100694444,99.58153645833333,99.5853298611111,83.6333984375,83.6285373263889,83.63707899305555,83.6648046875
69.36676649305555,69.36306857638888,69.37074652777778,69.3910546875,100.09386284722223,100.09571180555555,100.11652777777778,100.10241753472222,84.10763888888889,84.07678819444445,84.11474826388888,84.13758680555556
70.32885850694444,70.32277777777777,70.32898003472222,70.36662760416667,100.70551215277777,100.71604166666667,100.70958767361111,100.69274739583334,83.39802517361112,83.38362847222223,83.4268359375,83.43409288194445
71.79555121527778,71.80249131944444,71.79530381944444,71.82045572916667,101.82789496527778,101.82375434027777,101.82682291666667,101.81327256944445,84.17856770833333,84.19911024305556,84.22754774305555,84.25626736111111
73.57383680555556,73.57002604166667,73.59500868055555,73.582890625,103.60500868055556,103.59329427083334,103.60698784722223,103.59453559027777,85.17601128472222,85.1992361111111,85.24842013888889,85.25999131944444
71.96561631944445,71.972890625,71.97334635416667,71.977265625,101.3228732638889,101.3024609375,101.30070746527778,101.31395833333333,84.34647569444445,84.3936328125,84.44190972222222,84.43515625
73.55720052083333,73.55442274305555,73.5669921875,73.56767795138889,103.02380208333334,103.01130208333333,103.04333333333334,103.05148003472222,85.52170138888889,85.51683159722222,85.5758203125,85.559375
74.91407552083334,74.90696180555555,74.87875434027778,74.90067274305555,104.69393663194444,104.69030815972222,104.68646701388889,104.68274739583333,86.37721788194445,86.36371527777777,86.43582899305555,86.45056857638889
65.76684027777777,65.72257378472223,65.72286024305555,65.74811197916667,90.2383984375,90.25044704861111,90.26092013888889,90.25190538194444,83.70108072916666,83.68539930555555,83.77799479166667,83.75063802083334
66.53684027777778,66.53650607638889,66.5475390625,66.55427517361112,90.7034765625,90.71696614583334,90.70981770833333,90.71338107638888,85.3134592013889,85.29731770833334,85.33962239583333,85.32768663194445
67.07542100694444,67.08674045138889,67.09434461805556,67.08868923611111,91.07111979166666,91.07513454861112,91.08229600694445,91.08529947916666,86.51161458333333,86.57620659722222,86.58007378472222,86.54878038194444
67.88659722222222,67.89634982638889,67.90194010416667,67.9001171875,91.38606336805556,91.36716579861111,91.37064236111111,91.37963107638889,87.32996527777777,87.39867621527777,87.3405295138889,87.34584635416667
66.91109809027778,66.93521701388889,66.94158854166666,66.92210069444444,89.59378038194444,89.58313802083333,89.58895399305555,89.608125,88.70907552083334,88.7346310763889,88.70720052083334,88.66986979166667
67.86799913194444,67.85801649305556,67.84087239583333,67.85211805555555,89.87325520833333,89.85886284722223,89.88757378472222,89.89110243055555,90.15751302083333,90.17692708333334,90.15398003472222,90.16672309027778
54.286870659722226,54.29415364583333,54.29248263888889,54.29013020833333,81.71331163194445,81.71012586805556,81.71222222222222,81.71280381944445,83.71746961805556,83.72523003472222,83.72013020833333,83.72351996527777
54.5021484375,54.52275173611111,54.51186197916667,54.496158854166666,81.98391059027777,81.98635850694444,82.00412326388889,82.00404079861111,84.44643229166667,84.44452690972223,84.40447916666666,84.4198046875
54.90014756944444,54.89319444444445,54.90825520833334,54.914509548611115,82.20794704861112,82.20485243055556,82.21867621527778,82.2028125,85.27228298611111,85.32801649305556,85.27476996527778,85.29332465277778
55.34923611111111,55.3610546875,55.362643229166665,55.377330729166665,82.78706597222222,82.77718315972223,82.80318576388889,82.76828993055555,86.28533420138889,86.30033420138889,86.32075086805555,86.32987847222222
55.98008680555556,55.97158854166667,55.9505078125,55.94042100694445,83.775859375,83.78985243055556,83.7880078125,83.77137152777777,87.44262586805556,87.42026909722222,87.46113715277778,87.51032118055555
55.572942708333336,55.56865451388889,55.53470052083333,55.51677517361111,84.81821180555555,84.82736979166667,84.82247829861112,84.84395399305555,88.03881510416667,88.01517361111111,88.08064236111112,88.03840277777778
56.3291015625,56.32126736111111,56.28498263888889,56.273051215277775,86.43572048611111,86.4598046875,86.433359375,86.44940104166666,89.07995659722222,89.03411024305555,89.14689670138888,89.12844618055556
57.473394097222226,57.43636284722222,57.44654079861111,57.44763454861111,88.51700520833333,88.5387717013889,88.51512586805555,88.51177083333333,90.37031684027778,90.34871961805555,90.43745225694444,90.41234809027777
59.33271267361111,59.34046006944445,59.323255208333336,59.342456597222224,91.05711805555555,91.06046440972223,91.04541666666667,91.04671875,92.65710503472222,92.66782118055555,92.72390625,92.70509114583334
61.520108506944446,61.51783420138889,61.52408420138889,61.50046006944444,93.57503038194444,93.57520399305555,93.57055121527777,93.5888671875,94.50140190972222,94.47915364583334,94.46443576388889,94.49173177083334
64.27341579861111,64.2909201388889,64.25526041666667,64.2467013888889,94.69583333333334,94.69408420138889,94.69003038194444,94.69588541666667,96.02930989583334,96.019921875,95.99985677083333,96.01571614583334
65.10554253472222,65.12506944444445,65.11265625,65.10233072916667,96.59462239583333,96.568828125,96.58819878472222,96.58912760416666,96.47249565972223,96.49142795138889,96.47466579861111,96.4591015625
67.72701822916666,67.70366753472223,67.71572048611111,67.7016796875,99.052734375,99.05916232638889,99.06908854166667,99.07445746527777,97.43698784722223,97.4248046875,97.44195746527778,97.38958333333333
70.67840711805556,70.674140625,70.59453559027777,70.65701388888888,101.19717881944445,101.2204123263889,101.24490017361111,101.21341579861111,99.1312282986111,99.09605034722222,99.08702690972223,99.10209201388889
72.63790364583333,72.63340277777777,72.61878038194445,72.62311631944445,102.38877604166667,102.39620659722222,102.41751736111111,102.395625,99.49333767361111,99.47117621527778,99.48597222222222,99.44586805555555
53.29326388888889,53.294856770833334,53.2942578125,53.29416666666667,91.61166666666666,91.6113454861111,91.61285590277778,91.61467447916667,82.04998263888889,82.05119791666667,82.05657552083333,82.0506857638889
54.17906684027778,54.17986545138889,54.12901475694444,54.14372395833333,93.49721788194445,93.50321614583333,93.5175,93.50772135416666,81.03989149305555,81.03085503472222,81.0152907986111,81.02326822916666
56.00139756944444,55.99569878472222,55.99753038194444,55.991449652777774,95.09469184027778,95.10989149305556,95.08776909722222,95.09848524305555,81.59030815972223,81.58697048611111,81.60661892361111,81.61204427083334
58.03271701388889,58.03477430555556,57.99139322916667,57.992825520833335,96.66846788194445,96.66837239583333,96.68120659722223,96.67928385416667,81.76199652777778,81.74703993055556,81.79885416666667,81.75037326388889
62.33428819444445,62.33248697916667,62.30342013888889,62.26664496527778,94.1888107638889,94.21720052083333,94.19360677083333,94.22393663194444,68.58033854166666,68.5612673611111,68.55181857638888,68.51653645833333
57.809817708333334,57.84092447916667,57.796940104166666,57.8321484375,91.28663628472222,91.25786892361111,91.294296875,91.268125,71.1097092013889,71.12198784722223,71.13178385416667,71.13891059027777
59.58461805555555,59.580755208333336,59.568706597222224,59.5487890625,92.91498263888889,92.9351953125,92.91509114583333,92.93722222222222,72.66714409722222,72.67546440972222,72.68185763888889,72.65215277777777
61.63818142361111,61.667621527777776,61.62845486111111,61.61631510416667,95.14692274305555,95.12836805555555,95.13870659722222,95.15409288194445,74.34069010416667,74.38116753472222,74.3702126736111,74.35733072916666
64.160703125,64.16451388888889,64.1584375,64.15168402777778,96.86766927083333,96.87092013888889,96.87358072916666,96.87496527777778,77.09042534722222,77.11627170138888,77.07232204861111,77.05668836805556
69.95608506944444,69.96872829861111,69.92664930555556,69.93717447916667,98.3103515625,98.3051953125,98.32101996527778,98.30822048611111,75.06462673611111,75.10588541666667,75.1032248263889,75.09540364583333
73.63608506944445,73.65116319444445,73.63725694444445,73.63615017361111,99.42056857638889,99.4148828125,99.41984375,99.40546440972223,77.1399045138889,77.12328993055556,77.15934895833334,77.13508680555556
77.08314670138888,77.10262586805555,77.09635416666667,77.10544704861111,100.414921875,100.41207465277778,100.45026909722222,100.4276171875,79.14049913194444,79.187109375,79.18461805555556,79.15344184027778
80.4218359375,80.412578125,80.37550347222222,80.38907552083333,101.65478298611112,101.65432725694444,101.67653645833333,101.65090277777777,81.35419270833333,81.39427083333334,81.35488715277778,81.36982204861111
82.5743142361111,82.5604513888889,82.55701388888889,82.56307725694444,102.77608940972222,102.76021267361111,102.79073350694445,102.78229600694445,82.226640625,82.24479166666667,82.24850694444444,82.24153645833333
85.3177517361111,85.29675347222222,85.27784722222222,85.29540364583333,104.06851128472222,104.0729513888889,104.088984375,104.07694878472222,84.13604600694444,84.1266796875,84.17346354166666,84.16197048611112
87.18177517361111,87.17822482638888,87.18240451388888,87.17425347222222,104.959609375,104.95930121527778,104.95600260416667,104.96016927083333,85.66939236111111,85.6749001736111,85.66736545138889,85.67131510416667
64.307578125,64.32281684027778,64.31236979166667,64.31697048611112,91.37536024305555,91.37434027777778,91.37943576388889,91.39111979166667,77.75088541666666,77.740546875,77.79504340277778,77.79196180555556
65.29907986111111,65.33911892361111,65.33996527777778,65.31404947916667,91.54861979166667,91.51930555555556,91.50052517361111,91.51588541666666,78.51091145833334,78.50037326388889,78.57026475694444,78.49493923611111
67.17859375,67.18283420138889,67.17308159722222,67.16760416666666,92.4381857638889,92.42840711805556,92.44570746527778,92.44953125,79.30634548611111,79.2870703125,79.30693576388889,79.31729600694445
67.43446180555556,67.46359809027778,67.44648003472223,67.49473958333333,92.79247829861112,92.77107638888889,92.76786458333333,92.78024305555556,77.41473090277778,77.48731770833334,77.48536024305555,77.4953732638889
69.14916666666667,69.14590277777778,69.17236545138888,69.160078125,93.96741319444445,93.967109375,93.94463541666667,93.95311631944445,77.83271267361111,77.79935763888889,77.82975694444444,77.84181857638889
63.03334635416667,63.073016493055555,63.095164930555555,63.04014322916667,90.49355902777778,90.47729166666667,90.4889453125,90.48686631944445,78.7380859375,78.75698784722222,78.75125434027778,78.73493923611112
64.37468315972222,64.37892795138889,64.36891493055556,64.36751736111111,91.61841145833333,91.62436631944445,91.62291666666667,91.62963107638889,78.85490017361111,78.84103732638889,78.82506944444444,78.80985243055555
50.985677083333336,51.01825954861111,51.059535590277775,50.99120225694445,79.40019965277777,79.39409288194445,79.38859809027778,79.40246527777778,77.60831163194445,77.60616753472222,77.55541232638889,77.62577690972222
43.33381510416667,43.31885416666667,43.30194878472222,43.28736979166667,72.90169704861111,72.90380642361112,72.91802517361111,72.89533854166666,75.37452690972222,75.39014322916667,75.4078342013889,75.43599826388889
45.48811197916667,45.51559461805556,45.478068576388885,45.48759982638889,74.51263454861112,74.50399739583334,74.5129513888889,74.49427517361111,75.72065538194444,75.75124131944445,75.7841970486111,75.70548177083333
42.16185763888889,42.20475694444445,42.14483506944445,42.182491319444445,67.47534722222223,67.4447048611111,67.50365451388889,67.49360243055555,72.66743489583334,72.69374131944444,72.64210069444445,72.65956163194444
