R1,R2,R3,R4,G1,G2,G3,G4,B1,B2,B3,B4
12.670665154982524,42.289273472186906,43.146522706491155,61.66534376787705,49.76046668771982,56.13202096269373,56.28886755009811,44.83912302441657,64.5677427767144,48.435318263864744,46.75530496038413,15.702901950183012
12.43277200575627,41.289781180013634,42.07779014594482,60.036573936567684,48.50305375382582,54.596988559288036,54.7726686674013,43.77772241217959,62.704789637716964,47.22308142780906,45.570183820022315,15.389943701776405
13.036263792149935,43.79468477502945,44.572535335108654,63.807599436407884,51.42848938850355,58.25637690206572,58.18287689613314,46.365231763304266,66.94506551767569,50.066032174438455,48.31527199299902,16.21495442006423
13.971548359101531,47.653020297667844,48.50306255587285,69.43730643483765,55.8550955504148,64.09994645267926,63.4239706419849,50.33340229523654,73.7602871858035,54.61817353395334,52.8227625229838,17.45543640955726
13.776016435495579,46.879557338860785,47.7630675660077,68.15385882183445,55.018954376009276,63.27091560829442,62.3906657248234,49.50398506173383,72.59069616898122,53.8294596018705,52.09857005408724,17.145679817331448
13.697821691494083,46.491245889527455,47.35059764811936,67.91114453376372,54.59678413030362,62.39716051276347,62.05731934034682,49.240148724227325,71.90726990914813,53.3657744348045,51.560122704121724,17.041158147833794
13.512185295437121,45.77330897578877,46.71229380693963,66.89420636912132,53.82634217073385,61.40527588454385,61.16967035131156,48.46525208430932,70.80019454080634,52.57715938436715,50.8213995988022,16.814305173497686
13.094990139940284,44.05462416951561,44.8978375385259,64.09193349503981,51.729952025698566,58.85178266129964,58.49823003470141,46.63868745544223,67.5323404163979,50.48809361989874,48.785294057326354,16.25380268533407
13.115758962668192,44.11870443550851,45.015782166981715,64.53925703534831,51.94028378765826,58.84488444697301,58.96465019615433,46.784585617598886,67.87337164498543,50.612241065680216,48.86141850565136,16.28733553475719
13.065174146036716,43.940118361913996,44.82588104041213,64.29786760706457,51.805739413628,58.76647464917776,59.058411277375136,46.614369994043216,67.80966424054124,50.54236838996314,48.73672365843374,16.193718507120227
12.891678141254417,43.20982273355668,44.062949816396525,62.84468616886439,50.748329552561714,57.53321404412021,57.26315987227889,45.73188295244415,66.01780140137771,49.440412119547176,47.791741170712,16.005441258984963
12.727651184859246,42.537057240653255,43.39797891187445,62.046076834427346,50.07817134272411,56.57905533687174,56.754499480259454,45.100836870196936,65.10080952377541,48.777905630152816,47.073043943958204,15.768681586275902
12.786085026256577,42.77665076548158,43.656311272025214,62.41426410128705,50.387035890394564,57.042480951229365,57.19925640692586,45.35832229858285,65.67248834026728,49.12487788289318,47.419151688789924,15.825457994813075
12.539528891010235,41.75701351605293,42.58600232036598,60.73187467455594,49.1138561328476,55.44697482699886,55.50771895050807,44.25232669461585,63.63924043367034,47.831265534943476,46.17644915289946,15.515893072358027
12.441298395640601,41.357509159280134,42.17295121060123,60.16495058435071,48.66344898305764,54.83780205688057,55.03599273982947,43.84255738841257,62.95634879287614,47.37417411611861,45.704452321474676,15.39001145658899
13.270536082967579,44.759999752772465,45.55808271187825,65.20136028936638,52.52542994026143,59.76355206107913,59.53415408274489,47.355726214641116,68.73385384642485,51.233920031248815,49.47862425268829,16.51960964686673
13.812343010228275,46.99315449309106,47.82592878799218,68.24007851669039,54.89643197123404,62.99380705137501,62.055180774999215,49.60221234012322,72.3511019903865,53.74748197717372,52.044575143100424,17.27156262111749
13.981087450350975,47.68955472090654,48.59243237821917,69.53358281302836,56.0125758070944,64.38204738276085,63.61806173555725,50.41218895579557,74.02575856502754,54.786890994551456,53.006557842386066,17.407160573703965
13.555346511503668,45.93705182161648,46.83018455438056,67.12644624445082,53.983518527028416,61.65031224186842,61.473947681462384,48.67409761317482,71.10921677453257,52.8145859813431,51.008432727536466,16.85168083998755
13.374000571005721,45.202056692398216,46.059558593180796,65.71474937503486,53.03366381387417,60.56223508188982,59.8675019846838,47.79783018661581,69.41160837323537,51.76686764305005,50.07865772222597,16.627784860297872
13.134348642288007,44.192917533139436,45.086885872145956,64.66243964333846,52.00082407750094,58.88784363933143,59.04210092119682,46.861131737599145,67.96766170999598,50.675872360524004,48.92008079761116,16.32636691390443
12.984038980617212,43.602595687835205,44.41749024659831,63.43868504098203,51.2034011962816,58.13570327131366,57.974724904638116,46.14043294655464,66.77698294309296,49.9317854705997,48.21805644854391,16.13223950424409
13.68865400501684,46.483503426815204,47.305348610054,68.06920134321697,54.54761269795196,61.91787881498169,61.94919402656404,49.20989305790758,71.49829550726488,53.132339676636846,51.249967737921935,17.14690555151425
13.633114182935584,46.336885014395826,47.299284634561225,67.97862043496035,54.6377181911885,62.11867141996049,62.233526916121846,49.04216168168038,71.7340467509227,53.186366895721505,51.31998523324884,17.037066863432766
13.506116516783171,45.72789331785553,46.58999090048685,66.78757206020295,53.697240600268046,61.06433163308043,60.78993493340403,48.38158216336196,70.31436984901185,52.30097258230137,50.53786010459816,16.855778299359432
13.281784666112269,44.858823576845694,45.77012936692485,65.45645122747058,52.75401036848299,60.11774051712285,59.989508914671276,47.48081757934681,69.25154205515435,51.53915806828361,49.784553053794134,16.517737166281016
13.59348136340401,46.0974976650029,47.02201595818388,67.5742168469303,54.17174355918066,61.48645002781351,61.53357507372004,48.83439638415097,71.07946822707521,52.799814902873365,50.983217839886606,16.993150699075347
13.388624713075352,45.25111305102743,46.123527002102136,66.03060385916683,53.07896950265727,60.486969374902074,60.305917184497964,47.95368332514364,69.72427709275344,51.94952841856089,50.174353359049995,16.65642251761707
13.44676393041912,45.45744525711292,46.36529886707677,66.57447699691421,53.41233287620695,60.64921372288043,60.68025269438733,48.20264033528394,70.09609157941048,52.126396317945826,50.34486344290698,16.74879405694425
13.296024803585727,44.8743110110246,45.81842885999632,65.61672639533293,52.75644571447352,59.969171460462796,59.94605513509008,47.54870359582586,69.24449906827606,51.52070918085239,49.78805170221,16.543221666829822
13.25238188267933,44.64413189376045,45.525260096503246,65.12022440344286,52.352972908916215,59.46656979179808,59.198199359961265,47.286160071974365,68.5213406987893,51.09331389687748,49.41686968993687,16.492623139417113
12.797927490844213,42.85507838430304,43.75763784323516,62.44504983008816,50.44956563790201,57.21186224832537,57.24969688992474,45.40175642101831,65.8135836417911,49.230956934372216,47.546154533193814,15.853823064860222
12.724042853772195,42.48451991960288,43.31382963800176,61.83370340629756,49.8552760877445,56.309484579930725,56.28400118759174,45.02575615290942,64.73967958997619,48.58938589561468,46.93950367611789,15.786568527982581
12.440720016466315,41.350463122766854,42.18794977968876,60.18429595746891,48.599521932941784,54.64043303262333,54.851548945913144,43.82477388144658,62.79233195327481,47.2772573173225,45.63376559517541,15.429935783010178
12.936356318395589,43.332054564732644,44.131188331592725,63.20205055460552,50.84359860889969,57.467698496264134,57.56359266905601,45.922718563316714,66.25079209991904,49.53945339161202,47.832825258487816,16.080771933568244
13.820433409335392,47.03329627324405,47.86340716032302,68.67557329444605,55.12142774642597,62.793862915650024,62.39005325517427,49.68981253451624,72.31610909345503,53.68611549668079,51.87455447904133,17.333372794701162
14.00715476481391,47.69164011232056,48.52257693540654,69.7460915374229,55.80788923504936,63.688944097389935,63.320077078795386,50.47327879065946,73.62519524011653,54.51575715550032,52.715283207950144,17.533376257218748
13.591810719873827,46.12516957734238,47.047216607144186,67.41066715640525,54.149089396129206,61.752025240239455,61.581869268450966,48.82994642205387,71.25421321826921,52.94635947229278,51.144439450987825,16.964573145911856
13.674698494970656,46.375201892265046,47.30268800340284,68.04382948026786,54.5488302589129,62.00577164846142,62.01399869334404,49.172726887522614,71.72740187238445,53.18268285002871,51.3755293561633,17.04377799554038
13.445044716101101,45.515169754423255,46.451502496345405,66.53754226645736,53.46593472771379,60.9411521358123,60.92210950442035,48.21128706422474,70.41087080992276,52.32173008478803,50.537173858081175,16.750706090822188
13.619372266501497,46.169507728987284,47.11027520994506,67.65631523336049,54.18380458969034,61.56318309966501,61.52764707612889,48.937914777733354,71.23007813551337,52.90667098400916,51.1273904434696,17.01174348528941
13.394240008826518,45.30247654340957,46.313045627177075,66.5491195092111,53.35829454799156,60.47097562627634,60.838463318471575,48.04528814766752,70.10957870305546,52.05648468796989,50.25588643556722,16.709397709518342
13.458859224205167,45.50121749532566,46.451537525788396,66.59904638302574,53.354972667695094,60.647487573342936,60.64407400234022,48.24145110858282,70.22759902102727,52.20005528076066,50.46721040396469,16.784902242603586
13.039376509691941,43.799917231502,44.70279953764893,63.93728607990346,51.41822785648728,58.279032787217744,58.32125413898504,46.421802705035645,67.26311655702158,50.21683857200527,48.523235137610406,16.214383153824613
12.741309577771117,42.57723947624348,43.41604421887975,61.947997200013674,49.95756257192426,56.52486854005378,56.518682944170806,45.122863574906816,65.01178562247476,48.7720786718934,47.105499724125096,15.80465218626548
12.565262200281596,41.8351131252674,42.66021906275739,60.919910740293076,49.11632714394036,55.314612735927525,55.49410841049652,44.367706967578734,63.64362840058194,47.85600891713311,46.196142954043324,15.580902145557785
12.340021834646901,40.924334037555276,41.72874430009033,59.491399574959004,48.07487688388861,54.01493507361024,54.23478509424733,43.37944933351734,62.02369797105962,46.776902416639345,45.14057286140778,15.287746332100207
12.787334971999568,42.756223068789076,43.51265007531796,62.204126644031156,50.127794686035564,56.53517766585702,56.54720337984737,45.24250098687689,64.96994416436219,48.740488090192976,47.048835690989364,15.929124411922881
13.706670523107851,46.481157511452075,47.24915409575839,67.84166754016688,54.36888988502578,61.82884126840902,61.50920102152381,49.13850828027281,71.33279981665649,52.97348496512775,51.201758044891996,17.174750943875452
13.724651182842814,46.55178819561346,47.2776175079881,67.8003381042746,54.440787114146616,62.28702476960662,61.83745773511052,49.29326690499464,71.7347402714869,53.32092814562717,51.496434395728464,17.090806475045646
13.475761634033457,45.635390655481615,46.55851672775679,66.92848396793242,53.7619742808438,61.034442822058324,61.21040355597991,48.37261517110402,70.51127527188335,52.386573759261616,50.53955369741124,16.79359559079959
13.39652710911661,45.29661224457298,46.216452943164825,66.15127590324971,53.2223151571991,60.6146050541535,60.42025120450988,47.952666301897935,69.88110562581794,51.97021331124518,50.231789921996096,16.681658724936042
13.427804597463705,45.46298838406963,46.44031233278637,66.63296673403954,53.47810050689946,60.67141851247496,60.80608644821279,48.15882606335446,70.14602858334771,52.153909414512064,50.360787212174024,16.775699891927406
13.39884386907535,45.22406152452138,46.09260433701519,66.27412648731641,53.08267137167652,60.10833852779768,60.30290176352439,47.95405364669232,69.60552574516484,51.75366799480929,49.97444993088626,16.71777467141012
13.512521701382582,45.681059689214315,46.3315464062821,66.74003491180949,53.476447433531504,60.619787915820325,60.67702152426833,48.42947267933068,69.88722996360465,52.133102427375256,50.21658889817834,16.87131017845107
13.66838702582224,46.39484144666972,47.231352867122624,67.76445097452513,54.355516304833536,61.90774156661483,61.700291936926874,49.08781561254552,71.43105164599181,53.08022160232245,51.2659823544425,17.1005134231001
13.421980253867579,45.453124025208645,46.34353995090605,66.42561018627435,53.45674805544649,60.781841288243854,60.66261242333138,48.12657004037831,69.94297276143911,52.119508427138044,50.29325994782485,16.735700460025633
13.448068034852719,45.53886470413832,46.502988507358815,66.60966002115416,53.60261569599374,60.9894373741244,60.81509609462661,48.21263049540265,70.2799866141356,52.25530135838365,50.49748744166703,16.75560457497237
13.313264454106173,45.046432085499184,46.085027636159275,66.01262829967054,53.11062956220884,60.27877723182181,60.39384742585202,47.7002966794105,69.59160202797365,51.764135496866786,49.99288927243389,16.608472435049144
13.672830557833908,46.38034824149068,47.29926690872588,68.17779767077377,54.58577160664514,62.013432787971105,62.34074742053565,49.24307681120802,71.90489209654433,53.30530540211832,51.414416667710626,17.03342146634458
13.547978306600097,45.900838039896975,46.75441491411333,66.9550045153994,53.835189581911685,61.42542153757002,61.11389922890292,48.56287086701751,70.78032663944956,52.601521068843205,50.833549634965344,16.893127295477722
13.699202213613269,46.51223519109664,47.442291278332576,68.18049586707134,54.63841396764067,62.18683515623601,62.22314252038638,49.2753729345661,71.99085007893902,53.35854704259739,51.540728880202714,17.111966610446903
13.720930255318862,46.572049791134226,47.40918341743125,67.9409397590931,54.47244507316406,62.17281201785302,61.78112997189226,49.2844830072777,71.73924048089002,53.29684752514469,51.527962118283156,17.148257966212494
13.624368955295004,46.20422011758532,47.125070707202504,67.70792553817525,54.20627965784009,61.62490007398959,61.67788633652094,49.00365930267226,71.32146159126447,53.009526137626416,51.1817667544955,17.011601951960678
13.629880022500501,46.22617391090496,47.16107083488304,67.68533194403652,54.20163331921947,61.71613050684096,61.71789072499117,48.998347167237256,71.46581405273064,53.06065623409631,51.264211737992646,17.02011666996786
13.438482179201932,45.39220641790328,46.320292237999055,66.57327117647608,53.22435274055575,60.323965002466345,60.606042419177676,48.16243425640327,70.0451255130331,52.041609089826615,50.271497246220406,16.77816496642804
13.047871673133974,43.84990199487624,44.718998207383336,64.08174399092914,51.615426856208565,58.464533455361156,58.60934747089297,46.46429437879525,67.40378606467668,50.27424412381664,48.52492502679815,16.211230255719972
13.573575323244777,45.98224122090961,46.82728497975139,67.28638869172603,53.998745906382176,61.3584257202246,61.299224539850684,48.696747221962404,70.82407621084701,52.62283126054165,50.80655486304979,16.943897525482964
14.040203989973312,47.91431566641979,48.75560275606257,70.09315637299665,56.142087333364906,64.16984244320372,63.918970626786844,50.7352465201911,74.10051415376134,54.93351704088171,53.02600674820361,17.56767923693921
13.612429937282425,46.193389732941945,47.118076225620115,67.65306284372457,54.16998374159154,61.41396475110509,61.35186803182642,48.916478855846435,70.93790024629797,52.80427348093228,50.99849776267455,17.067026480773936
13.192782393258581,44.437128471019925,45.25161475781832,64.91935800833464,52.08653464713842,58.93059267846964,59.0486805545608,47.120153320444174,67.97675918119191,50.83326709464404,49.026601826890115,16.456448909355352
13.226150361331168,44.58519604057403,45.52124235532487,65.30349700369368,52.260798341520186,59.074788141504534,59.40267033122289,47.27409506738054,68.48733672920437,51.06382222978649,49.30306296701334,16.543293210492305
13.082330155061088,43.97303612461765,44.85945413239102,64.34840295782111,51.67390749503669,58.43558365023603,58.70157842023034,46.6508821214403,67.53784014254008,50.41072147924297,48.64966212716578,16.276636138714533
13.12499526079662,44.092620084030955,44.91229953787467,64.35664472381126,51.695342574092216,58.54540490688449,58.51226896723643,46.75674674623272,67.51992899947514,50.4363796317239,48.71964122410505,16.318754054588357
12.850615741767973,43.06568045215935,43.94348991544981,62.80269468441469,50.66150309915603,57.3484075516718,57.41627030792307,45.64902856744706,65.96598576944,49.402451102306614,47.68300051884216,15.941687536258538
12.660657303747932,42.2380868703348,43.058622765482546,61.54135971332785,49.63625744037267,55.968257864778565,56.115661915416496,44.78183051147785,64.36504122858854,48.328590388642816,46.641798031275215,15.701155740217688
12.561771363121961,41.85735453842843,42.6859939419222,60.902564785641225,49.190878952139734,55.41060326488074,55.46585604211578,44.351309787671575,63.58230544759858,47.84954133178547,46.18883930288157,15.583572881520743
12.475408998012895,41.4364430385569,42.21089427180262,60.17963354815475,48.51981470527614,54.62506977549585,54.70461499558378,43.928624557558315,62.7951768764783,47.31902010805202,45.69716639204264,15.472172403399565
12.277001552119764,40.656788343665305,41.43148247097966,59.03786192771923,47.69699211935809,53.531051019243186,53.736036928532364,43.108145677912724,61.42145685027404,46.43040548791057,44.79532102905441,15.2102083773604
12.662336157363512,42.248448746012244,43.00194441738162,61.41131647693224,49.49750530038498,55.732268810774066,55.7331514987462,44.744743906642164,63.95905595275098,48.1597092256148,46.4729410030477,15.757665547997773
13.237624127576336,44.60746651220634,45.38025289320868,65.04585930968545,52.28395215311996,59.239171563194866,59.13352180058006,47.21229441914882,68.18854786139036,50.918170203945245,49.15003147057793,16.522183908252153
13.486470213571904,45.660295308478325,46.56786088790807,66.75066332959177,53.585138396698675,61.04857464612417,61.04854062616397,48.35111319023385,70.59390473779044,52.42195072522674,50.63843310057341,16.823031211076493
13.631497369222425,46.28432940976396,47.20099438740072,67.50628637530609,54.29362190542575,62.1400750544411,61.72380581638156,49.003547230758976,71.57001935800274,53.20664776600951,51.422770114673646,16.974400247040172
13.684340823404867,46.449045753250246,47.36913088093606,67.7273504487639,54.51430480168933,62.405891075385476,61.79848576539207,49.11730041101207,71.85222876450135,53.2825638151513,51.58131893668874,17.04036520235149
13.598005277685722,46.0816851187325,47.01450768270667,67.53303682902121,54.24772537972646,61.78979362643886,61.729988856293964,48.864667649251814,71.37679346706429,52.94886062145315,51.14746463701304,16.904165921334073
13.311964014188693,44.919707010024545,45.828988286047824,65.52383775138158,52.730449605836526,59.9816051093712,59.64011603617706,47.55323123038287,69.05628188447534,51.44804033042904,49.76656154501706,16.56820090324706
13.063110743892286,43.93181397335087,44.82122604227828,64.06537827870041,51.64939478194295,58.72986267071372,58.70256889818346,46.541082026299144,67.65667495278271,50.472286685470436,48.745732543678656,16.21086804085984
13.088461531796776,44.02770830440252,44.932544474030536,64.17615080961171,51.745960717379205,58.83157991474748,58.65701838809925,46.61770422159493,67.71518793302488,50.51632503160789,48.83066427537504,16.253776820465728
12.899192259736141,43.25637333600065,44.15687087959593,63.05205906036688,50.9019161448776,57.7227714465516,57.659941894689005,45.818040887430655,66.38305059196182,49.62606047388211,47.94739736759705,15.996280255915293
12.780550888332542,42.75429391967258,43.62246889323437,62.23116693209089,50.29261184527502,57.0176238814865,56.94131654690285,45.28775055488782,65.51080666058321,49.04296100826964,47.38234698597042,15.825117324381162
12.677175610146548,42.30129444050455,43.13006565051943,61.52561587012144,49.70742035644442,56.2176957190727,56.14957422289282,44.82449307636667,64.54755077254428,48.4378235478197,46.79210548655364,15.694353153950686
12.503758232807975,41.575959441124475,42.374749537951466,60.42028676436692,48.81179653136907,55.02641466776139,55.05247956083078,44.06848719720632,63.160166583665635,47.539229689260864,45.907725421963704,15.480448355852172
12.894509014747431,43.21862908824612,44.01902443686672,62.896642309423065,50.68195805690505,57.30712713510254,57.23660627681046,45.73681250412749,65.86846938053675,49.35551110874925,47.6587075299273,16.059485004641875
13.33593878787774,45.01899998749274,45.82478679047385,65.7814510009959,52.785456398507215,59.81190994114696,59.859248431411025,47.68640786336977,69.00477787553275,51.46236752760535,49.652743801513395,16.655812412587572
13.396243369185841,45.27947706021014,46.18012114125256,66.11808960128558,53.09588174491542,60.367085853864914,60.198344826955136,47.93809774407074,69.65446369755804,51.858665071030025,50.12528172722292,16.717549707724295
13.244084838567522,44.665688596893595,45.55223251938882,65.19127526737992,52.525446286868906,59.731215393566046,59.555346958000726,47.30673620474577,68.7395908092187,51.232409344563926,49.49248610027954,16.457107150070776
13.478917282717939,45.63751849054288,46.56811145998575,66.88014455533988,53.821004887625065,61.312652690593964,61.41977948371835,48.37096591914458,70.82340747986062,52.516541241014565,50.68802640589856,16.743354638103934
13.254062501139101,44.724796411482494,45.66012046033265,65.38813385614574,52.70661119665432,59.9907246783613,59.969045020946226,47.38817881519628,69.15008911645553,51.433250937863704,49.67441883608631,16.4470391017729
13.060206820168997,43.931288042384644,44.860355307165435,64.17819089095002,51.779539787488815,58.79252971430635,58.806198774244734,46.546450296023295,67.7016744608474,50.474482253252404,48.747783523669575,16.1982414608831
13.322311113035056,44.953576497002494,45.877675139189776,65.84053651845586,52.89848357608448,60.000071577602995,60.0594408732624,47.66307649149199,69.29969181049557,51.55463304743736,49.79917072524818,16.572843493191748
13.005532355587812,43.68462397994246,44.57838612012976,63.66732575284787,51.38749526828133,58.35947402891669,58.19881314863445,46.25641360079185,67.10598306381507,50.10438334391851,48.42482879433565,16.134582656665227
12.942221070538329,43.4311493338414,44.3261425164638,63.25359179930502,51.07072131216364,58.0103781173414,57.85017512389482,45.998748847854024,66.68398749911161,49.84472825796154,48.17048042551522,16.044749861054793
12.798355197482959,42.80771829660941,43.666680125919584,62.39916100968978,50.35702912093378,56.97393933493965,57.00567052385568,45.37005733706137,65.53690346581898,49.059853147648354,47.382418152606704,15.85841135865244
12.459610401466309,41.44272669337485,42.28534181877698,60.26692777375297,48.7998802997175,55.073650928242756,55.17658628679393,43.908335778785094,63.186426203989384,47.498341064933214,45.85327603210924,15.404927369315901
12.539773889002557,41.72225196094012,42.51524284361677,60.71596775728371,48.99045363883274,55.17415962371845,55.32918722469861,44.24191111674029,63.419341935131314,47.70646062726925,46.04205269949982,15.537765731627106
13.064475013174793,43.86722951540715,44.62193729093564,63.99124449315733,51.39037986380554,58.06017074944679,58.16872913572031,46.46966840419857,66.94797379803941,50.06186764147258,48.30364963149977,16.293953362744276
13.275383934349406,44.784355525822974,45.61826526590853,65.4377896373215,52.57284220684296,59.527325354397966,59.50584284505236,47.4362233215486,68.57477564078263,51.188885056864144,49.402588925436056,16.566237287507725
13.37418879730771,45.19993952685898,46.084422225127604,65.89971393789936,53.03408420257906,60.41527608940725,60.09741620072774,47.830246447427704,69.55558385881461,51.79662003266333,50.07218203880392,16.66123507329244
13.317602008409049,44.98189404943585,45.89117329590766,65.73165446396449,52.91641363669074,60.26414125974408,60.22249005278246,47.67364788773072,69.48402562903517,51.71738168326378,49.93366371061414,16.54216216408296
13.299934755556627,44.922035699715956,45.865520931395615,65.78478445270923,53.00879507420731,60.30319184568015,60.42425029389968,47.606786491978816,69.58500004005992,51.68986203772868,49.8930325201131,16.508256202630573
13.137877463713293,44.220625728454465,45.12218430784231,64.61385155118134,52.05068766565843,59.1100662310621,59.1317907671505,46.867975164891924,68.1400335507484,50.77639693688141,49.03724431036661,16.305460489945844
13.178235246330376,44.36635007321702,45.25513398475794,64.76852030500409,52.15119238376466,59.258803457012405,59.144350401089824,47.02065001896786,68.27187788244585,50.90006252807638,49.18181569668146,16.35928649954689
13.147613934605861,44.28780323029145,45.247381355242815,64.85800059301043,52.19790611322832,59.21115157315113,59.43268951387589,46.96198155441655,68.40050885535379,50.92222630006803,49.15972114338828,16.330595729633195
12.835970840530488,42.98995088208309,43.84317004861378,62.53989722468251,50.56427805361498,57.386816520466134,57.219513341399406,45.522443094884245,65.86201207397535,49.30203730492149,47.62976446155305,15.896494370205867
12.947782269710451,43.41258729960261,44.26604355599893,63.335872793563134,51.036580010559575,57.81585402348338,57.837333788060064,46.032303090800326,66.56847012245719,49.772730804556076,48.061187218823484,16.05310860437141
12.678014180929074,42.33499097013995,43.191074268121355,61.65124595909201,49.87334457279338,56.476420472809075,56.533275672224256,44.86638071626343,64.87823896521273,48.60067412314276,46.92108787190116,15.67021796474672
12.58562823862985,41.90475597997515,42.71386769101687,60.91422011397761,49.193592043140065,55.51265214342936,55.46956923707633,44.40370535518302,63.73778687241026,47.90489468014555,46.28369738269278,15.589700204607553
12.56416913123674,41.82530832873822,42.624278810142776,60.94967685739748,49.14506222403731,55.315308210056685,55.59604688089282,44.36415332161293,63.66644666171082,47.84599957153128,46.155943621186246,15.573587633218885
13.167387499686571,44.35079679693988,45.14406083221275,64.68311219218756,52.078034664895725,59.03453129655371,58.98820536187654,46.945657701698615,67.9065616552388,50.713718662876246,48.93121710742022,16.407391546467892
13.526680224567965,45.79325845259553,46.61610968757676,66.75874462187208,53.56430078700517,60.9876692051043,60.67299613345482,48.452909953268566,70.31158151452084,52.35344583608296,50.59702678571552,16.908575707458205
